name;role;nat;height;age;tm_name;gp;w;l;w_pct;min;pts;two_ptm;two_pta;two_pt_pct;three_ptm;three_pta;three_pt_pct;fgm;fga;fg_pct;ftm;fta;ft_pct;or_rebounds;dr_rebounds;tr_rebounds;ast;tovers;st;blk;blka;pf;df;val;plus_minus;poss;usg_pct;ppp;off_rtg_on;def_rtg_on;net_rtg_on;ind_off_rtg;ind_def_rtg;ind_net_rtg;efg_pct;ts_pct;rim_freq;rim_pps;paint_freq;paint_pps;mid_freq;mid_pps;c3_freq;c3_pps;l3_freq;l3_pps;ft_ratio;to_pct;lto_pct;dto_pct;ast_pct;ast_pct_2p;ast_pct_3p;ast_pct_ft;ast_ratio;ast_to_ratio;or_pct;or_pct_after_2p;or_pct_after_3p;or_pct_after_ft;dr_pct;dr_pct_after_2p;dr_pct_after_3p;dr_pct_after_ft;tr_pct;st_pct;blk_pct;blk_pct_2p;blk_pct_3p;pf_100_poss;df_100_poss;per;off_win_share;def_win_share;win_share;win_share_per_40;obpm;dbpm;bpm;vorp;tm_pace_on;tm_off_rtg_on;tm_def_rtg_on;tm_net_rtg_on;tm_ts_pct_on;tm_or_pct_on;tm_to_pct_on;tm_ft_ratio_on;opp_ts_pct_on;opp_or_pct_on;opp_to_pct_on;opp_ft_ratio_on;tm_pace_off;tm_off_rtg_off;tm_def_rtg_off;tm_net_rtg_off;tm_ts_pct_off;tm_or_pct_off;tm_to_pct_off;tm_ft_ratio_off;opp_ts_pct_off;opp_or_pct_off;opp_to_pct_off;opp_ft_ratio_off;tm_pace_net;tm_off_rtg_net;tm_def_rtg_net;tm_net_rtg_net;tm_ts_pct_net;tm_or_pct_net;tm_to_pct_net;tm_ft_ratio_net;opp_ts_pct_net;opp_or_pct_net;opp_to_pct_net;opp_ft_ratio_net
Nikolas Rogkavopoulos;F/PF;GRE;201;24;Baskonia Vitoria-Gasteiz;32;14;18;0,4375;18,78125;9,75;1,5;2,8125;0,533333333;1,9375;4,4375;0,436619718;3,4375;7,25;0,474137931;0,9375;1,15625;0,810810811;1,21875;2,71875;3,9375;0,96875;0,53125;0,46875;0,03125;0,28125;1,53125;0,9375;9,71875;1,53125;8,21875;0,227705628;1,186311787;121,6466235;115,7221207;5,924502839;122,377071;106,6000014;15,77706957;0,607758621;0,634146341;0,049429658;1,692307692;0,216730038;1,01754386;0,076045627;0,8;0,060836502;1,5;0,479087452;1,285714286;0,053231939;0,064638783;0,041825095;0,022813688;0,068131868;0,0625;0,113402062;0,039215686;0,105442177;1,823529412;0,073584906;0,066666667;0,086419753;0;0,161410019;0,143382353;0,184738956;0,048780488;0,117867166;0,013711152;0,000988142;0;0,002392344;4,478976234;2,775208141;19,87980963;0,743399504;1,131833235;1,875232738;0,121966357;2,89390908;-1,136150466;1,757758613;1,338695504;71,67840862;121,6466235;115,7221207;5,924502839;0,596101541;0,371698113;0,154978355;0,108225108;0,573110005;0,313543599;0,141166155;0,081104779;70,75907591;112,106136;119,0794979;-6,973361921;0,562396007;0,32998325;0,134765625;0,071614583;0,588259611;0,333901193;0,120593081;0,064250412;0,919332712;9,54048751;-3,35737725;12,89786476;0,033705535;0,041714864;0,02021273;0,036610525;-0,015149607;-0,020357593;0,020573074;0,016854367
Luka Samanic;PF/C;CRO;208;25;Baskonia Vitoria-Gasteiz;15;6;9;0,4;15,26666667;9,066666667;2,866666667;5,4;0,530864198;0,666666667;2;0,333333333;3,533333333;7,4;0,477477477;1,333333333;1,933333333;0,689655172;1,266666667;1,933333333;3,2;1,066666667;1,2;0,466666667;0,466666667;0,466666667;1,2;1,666666667;8,6;-0,933333333;9,4;0,308533917;0,964539007;120,2380952;125,9708738;-5,732778548;106,6598978;114,7220025;-8,062104618;0,522522523;0,552845528;0,092198582;1,538461538;0,453900709;1,03125;0,028368794;0;0,007092199;3;0,205673759;0,931034483;0,085106383;0,127659574;0,070921986;0,056737589;0,102564103;0,1;0,12962963;0,045454545;0,101910828;0,888888889;0,09223301;0,107142857;0,073170732;0,083333333;0,156756757;0,136842105;0,135802469;0,294117647;0,122762148;0,016990291;0,018276762;0,017167382;0,013333333;4,368932039;5,952380952;19,49890989;-0,005151797;0,23875852;0,233606723;0,040804668;-1,692724143;-0,697095872;-2,389820016;-0,116668793;74,00337714;120,2380952;125,9708738;-5,732778548;0,585846868;0,368932039;0,146608315;0,080962801;0,62304922;0,324324324;0,130081301;0,077816492;69,95017417;119,3645991;115,128593;4,236006051;0,592342342;0,33836858;0,132515337;0,077300613;0,561623616;0,334319527;0,120952963;0,084911423;4,053202968;0,873496146;10,84228075;-9,9687846;-0,006495475;0,030563459;0,014092978;0,003662187;0,061425603;-0,009995202;0,009128338;-0,007094931
Pavel Savkov;PF;RUS;202;23;Baskonia Vitoria-Gasteiz;6;4;2;0,666666667;4,5;1,833333333;0,166666667;0,5;0,333333333;0,5;1,333333333;0,375;0,666666667;1,833333333;0,363636364;0;0,166666667;0;0;0,5;0,5;0;0,333333333;0;0;0;0,833333333;0,166666667;0;-2,333333333;2,166666667;0,25;0,846153846;92,30769231;129,1666667;-36,85897436;66,98226907;114,4360997;-47,4538306;0,5;0,5;0;-;0,153846154;1;0,076923077;0;0;-;0,538461538;1,285714286;0;0,153846154;0,076923077;0,076923077;0;0;0;0;0;0;0;0;0;0;0,103448276;0;0,222222222;0,2;0,052631579;0;0;0;0;10,41666667;1,923076923;-0,534790628;-0,100400797;0,031887791;-0,068513006;-0,10150075;-4,695164704;-5,364366573;-10,05953128;-0,171205593;78,58942065;92,30769231;129,1666667;-36,85897436;0,470588235;0,214285714;0,134615385;0,038461538;0,574074074;0,344827586;0,071428571;0,160714286;70,80861692;132,5396825;121,5425532;10,99712935;0,627819549;0,427807487;0,129032258;0,062365591;0,596605744;0,291005291;0,114942529;0,057471264;7,780803733;-40,23199023;7,624113475;-47,85610371;-0,157231314;-0,213521772;0,005583127;-0,023904053;-0,02253167;0,053822295;-0,043513957;0,103243021
Tadas Sedekerskis;PF;LTU;200;27;Baskonia Vitoria-Gasteiz;25;10;15;0,4;24,52;7,36;1,96;3,24;0,604938272;0,8;1,8;0,444444444;2,76;5,04;0,547619048;1,04;1,4;0,742857143;1,4;3,36;4,76;1,68;0,92;0,32;0,2;0,36;0,8;1,92;11,52;-2,44;6,6;0,151329869;1,115151515;113,8504155;119,2626728;-5,412257299;120,1695269;110,46632;9,70320692;0,626984127;0,647887324;0,151515152;1,6;0,290909091;1,166666667;0,048484848;0,25;0,03030303;1,2;0,242424242;1,35;0,096969697;0,139393939;0,066666667;0,072727273;0,089488636;0,092250923;0,069565217;0,108;0,202898551;1,826086957;0,071574642;0,065843621;0,084070796;0;0,158490566;0,128205128;0,174468085;0,1875;0,116781158;0,007373272;0,00492126;0,004893964;0;1,843317972;4,432132964;14,7885748;0,500119491;0,886013361;1,386132852;0,090449126;0,031271944;1,043344695;1,074616639;1,37986994;70,98923909;113,8504155;119,2626728;-5,412257299;0,590894569;0,331288344;0,189850199;0,094772241;0,591407678;0,318867925;0,140857393;0,06824147;71,4273497;119,1091954;120,4906205;-1,381425088;0,575161887;0,347338936;0,103799186;0,086160109;0,589689266;0,329376855;0,106753813;0,066448802;-0,438110608;-5,25877989;-1,22794768;-4,03083221;0,015732682;-0,016050592;0,086051013;0,008612132;0,001718413;-0,01050893;0,03410358;0,001792668
Joel Bolomboy;C;RUS;206;31;Crvena Zvezda Meridianbet Belgrade;18;11;7;0,611111111;24,16666667;10,16666667;4,055555556;6;0,675925926;0,166666667;0,444444444;0,375;4,222222222;6,444444444;0,655172414;1,555555556;2,111111111;0,736842105;3,388888889;5;8,388888889;0,611111111;1,388888889;0,944444444;0,833333333;0,055555556;2,5;2,333333333;16,55555556;1,444444444;8,777777778;0,210666667;1,158227848;113,0257802;106,7460317;6,279748444;120,4719895;93,24435251;27,22763703;0,668103448;0,687969925;0,253164557;1,85;0,360759494;1,087719298;0,069620253;0,909090909;0,012658228;1,5;0,037974684;1;0,107594937;0,158227848;0,069620253;0,088607595;0,039285714;0,016129032;0,0625;0,05;0,065088757;0,44;0,166212534;0,162303665;0,164473684;0,227272727;0,24;0,209039548;0,251461988;0,258064516;0,203504043;0,022486772;0,023041475;0,021220159;0;5,952380952;5,698778833;23,59388751;0,45661872;1,279491975;1,736110695;0,159642363;0,461361212;3,143496373;3,604857585;2,718507701;67,52691456;113,0257802;106,7460317;6,279748444;0,57369146;0,351498638;0,188;0,106666667;0,547489824;0,306666667;0,178010471;0,112565445;73,88390321;110,3321033;116,0984848;-5,766381527;0,583984375;0,282786885;0,135989011;0,105769231;0,609343936;0,34375;0,141654979;0,072931276;-6,356988654;2,693676869;-9,352453102;12,04612997;-0,010292915;0,068711752;0,052010989;0,000897436;-0,061854113;-0,037083333;0,036355492;0,039634169
John Brown;PF/C;USA;205;51;Crvena Zvezda Meridianbet Belgrade;17;8;9;0,470588235;14,70588235;4;1,294117647;3,058823529;0,423076923;0;0;-;1,294117647;3,058823529;0,423076923;1,411764706;2;0,705882353;1,647058824;1;2,647058824;0,882352941;0,411764706;0,705882353;0;0,176470588;1,117647059;1,823529412;6;-1,647058824;4,470588235;0,162219851;0,894736842;110,6094808;114,0969163;-3,487435487;113,7996597;105,7408647;8,058795028;0,423076923;0,492753623;0,25;1,263157895;0,223684211;0,352941176;0,210526316;0,875;0;-;0;-;0,223684211;0,092105263;0,065789474;0,026315789;0,081300813;0,071428571;0,150943396;0;0,164835165;2,142857143;0,117647059;0,088;0,186813187;0;0,084158416;0,076086957;0,078431373;0,083333333;0,102272727;0,026431718;0;0;0;4,185022026;6,997742664;14,06651213;0,12060661;0,4573746;0,57798121;0,092476994;-1,143490596;2,411951015;1,268460419;0,898775257;70,60229763;110,6094808;114,0969163;-3,487435487;0,542635659;0,352941176;0,160085379;0,122732124;0,597462514;0,341584158;0,201567749;0,097424412;70,55417394;116,2878788;112,0978121;4,19006669;0,59076331;0,331564987;0,143222506;0,09769821;0,577203446;0,297520661;0,136103896;0,097142857;0,048123694;-5,678397975;1,999104202;-7,677502177;-0,048127651;0,02137619;0,016862872;0,025033914;0,020259068;0,044063497;0,065463853;0,000281555
Isaiah Canaan;PG/SG;USA;183;34;Crvena Zvezda Meridianbet Belgrade;35;18;17;0,514285714;21;9,971428571;1,257142857;2,685714286;0,468085106;2;5,228571429;0,382513661;3,257142857;7,914285714;0,411552347;1,457142857;1,685714286;0,86440678;0,342857143;1,142857143;1,485714286;1,314285714;0,914285714;0,6;0,028571429;0,228571429;1,885714286;1,171428571;6,657142857;1,142857143;9,485714286;0,251039698;1,051204819;117,5613497;115,6467854;1,914564256;109,2725278;108,287464;0,985063851;0,537906137;0,581666667;0,039156627;0,923076923;0,153614458;0,941176471;0,090361446;0,933333333;0,081325301;2;0,463855422;1,012987013;0,069277108;0,096385542;0,069277108;0,027108434;0,0835604;0,065789474;0,152380952;0,070671378;0,121693122;1,4375;0,019543974;0,021276596;0,017730496;0,022222222;0,064829822;0,065743945;0,072916667;0;0,04224208;0,01626646;0,000873362;0,001438849;0;5,112316034;3,144171779;13,35581733;0,162182793;1,182998134;1,345180927;0,073207125;0,353821714;-0,954182154;-0,600360441;0,587608775;70,7142373;117,5613497;115,6467854;1,914564256;0,597660819;0,324104235;0,16710775;0,134971645;0,576670529;0,3273906;0,151526574;0,112702601;70,81929055;112,9005752;110,8218063;2,078768838;0,573216521;0,323181049;0,133751962;0,071271586;0,588336933;0,31884058;0,157510321;0,083518577;-0,10505325;4,660774508;4,824979091;-0,164204583;0,024444298;0,000923185;0,033355788;0,063700059;-0,011666404;0,00855002;-0,005983747;0,029184024
Mike Daum;PF;USA;206;30;Crvena Zvezda Meridianbet Belgrade;19;10;9;0,526315789;14,94736842;5,894736842;1,526315789;2,631578947;0,58;0,684210526;2,210526316;0,30952381;2,210526316;4,842105263;0,456521739;0,789473684;0,789473684;1;0,894736842;1,842105263;2,736842105;0,263157895;0,684210526;0,157894737;0,105263158;0,263157895;1,473684211;1;5,105263158;1,894736842;5,842105263;0,215533981;1,009009009;113,6363636;107,3705179;6,265845708;101,2432829;101,1435801;0,099702825;0,527173913;0,571428571;0,135135135;1,6;0,243243243;1,037037037;0,072072072;0,75;0,099099099;1,090909091;0,279279279;0,870967742;0,054054054;0,117117117;0,081081081;0,036036036;0,023923445;0,00877193;0,056603774;0,023809524;0,043103448;0,384615385;0,068273092;0,086206897;0,050847458;0,071428571;0,13671875;0,178571429;0,0859375;0,136363636;0,102970297;0,005976096;0,004405286;0;0;5,577689243;3,754940711;11,82641274;-0,128007991;0,641286019;0,513278028;0,07229268;-2,888709317;-0,930842291;-3,819551608;-0,546250166;70,79811112;113,6363636;107,3705179;6,265845708;0,577309237;0,269076305;0,149514563;0,095145631;0,542799597;0,28125;0,155665025;0,083743842;70,89200262;119,4638695;120,5574913;-1,093621825;0,615246098;0,335106383;0,144636015;0,095785441;0,61529342;0,366754617;0,146934956;0,103416004;-0,093891499;-5,827505828;-13,18697336;7,359467533;-0,037936861;-0,066030078;0,004878548;-0,00063981;-0,072493823;-0,085504617;0,008730069;-0,019672161
Dejan Davidovac;F;SRB;202;30;Crvena Zvezda Meridianbet Belgrade;28;15;13;0,535714286;12,53571429;3,821428571;0,964285714;1,464285714;0,658536585;0,357142857;0,892857143;0,4;1,321428571;2,357142857;0,560606061;0,821428571;1;0,821428571;0,285714286;1,464285714;1,75;0,535714286;0,321428571;0,357142857;0,178571429;0,071428571;1,571428571;0,964285714;4,428571429;1,5;3,107142857;0,144039735;1,229885057;117,5040519;109,9838969;7,520154923;123,7161941;101,4921475;22,22404657;0,636363636;0,685897436;0,16091954;2;0,252873563;1,090909091;0,057471264;0,4;0,091954023;1,5;0,195402299;1,058823529;0,137931034;0,103448276;0,045977011;0,057471264;0,055147059;0,05;0,094594595;0,017241379;0,147058824;1,666666667;0,029304029;0,026086957;0,035714286;0;0,144876325;0,160305344;0,131386861;0,076923077;0,088129496;0,01610306;0,009451796;0,003154574;0,004716981;7,085346216;4,376012966;12,43776734;0,295625996;0,759740856;1,055366851;0,120269727;-1,636971279;2,344531415;0,707560136;0,634052159;70,41369472;117,5040519;109,9838969;7,520154923;0,61965812;0,307692308;0,193708609;0,119205298;0,576858108;0,318021201;0,198360656;0,103278689;70,42431919;114,1726619;113,800578;0,372083836;0,561173975;0,346534653;0,128530259;0,100288184;0,583765752;0,312210201;0,140828402;0,09408284;-0,010624468;3,331389993;-3,816681094;7,148071088;0,058484145;-0,038842346;0,06517835;0,018917114;-0,006907644;0,005811;0,057532253;0,009195848
Ognjen Dobric;SG/F;SRB;200;31;Crvena Zvezda Meridianbet Belgrade;27;12;15;0,444444444;11,07407407;3,481481481;0,851851852;1,407407407;0,605263158;0,481481481;1,666666667;0,288888889;1,333333333;3,074074074;0,43373494;0,333333333;0,444444444;0,75;0,259259259;0,814814815;1,074074074;0,444444444;0,62962963;0,481481481;0,074074074;0,037037037;1,296296296;0,555555556;2,296296296;-1,851851852;3,888888889;0,201535509;0,895238095;108,4130019;114,471243;-6,058241131;88,43508221;106,0140827;-17,57900048;0,512048193;0,534090909;0,104761905;2;0,180952381;1,263157895;0,076190476;0;0,104761905;1,363636364;0,314285714;0,727272727;0,047619048;0,161904762;0,114285714;0,047619048;0,055813953;0,061538462;0,0625;0,027027027;0,102564103;0,705882353;0,02811245;0,03125;0,029411765;0;0,094017094;0,06122449;0,109375;0,086956522;0,060041408;0,024118738;0,004347826;0,003846154;0,005;6,493506494;2,868068834;7,812451384;-0,388619552;0,524765528;0,136145976;0,018213508;-3,371576442;1,217477411;-2,154099031;-0,032754064;70,18171652;108,4130019;114,471243;-6,058241131;0,5625;0,309236948;0,188099808;0,092130518;0,605495584;0,346153846;0,215591915;0,095283927;71,035836;118,9811584;116,0537482;2,927410177;0,605039035;0,323353293;0,139225881;0,100519931;0,594349873;0,320061256;0,140828745;0,097073312;-0,854119479;-10,5681565;-1,582505189;-8,985651308;-0,042539035;-0,014116346;0,048873927;-0,008389412;0,011145711;0,02609259;0,07476317;-0,001789385
Yago Dos Santos;PG;BRA;175;26;Crvena Zvezda Meridianbet Belgrade;35;18;17;0,514285714;16,28571429;6,285714286;1,057142857;2,771428571;0,381443299;0,971428571;2,485714286;0,390804598;2,028571429;5,257142857;0,385869565;1,257142857;1,542857143;0,814814815;0,228571429;1,342857143;1,571428571;3,257142857;1,2;0,485714286;0;0,228571429;1,371428571;2,2;7,485714286;3,171428571;7,085714286;0,239151398;0,887096774;116,8141593;108,5685484;8,245610905;120,570301;101,5416974;19,02860368;0,47826087;0,533980583;0,056451613;1,285714286;0,27016129;0,686567164;0,064516129;0,625;0,012096774;1;0,334677419;1,192771084;0,088709677;0,169354839;0,137096774;0,032258065;0,26450116;0,278026906;0,362831858;0,115789474;0,314917127;2,714285714;0,016393443;0,01369863;0,021645022;0;0,099365751;0,123222749;0,085470085;0,020408163;0,05723205;0,017137097;0;0;0;4,838709677;7,571288102;13,44549201;0,885777056;1,216175718;2,101952773;0,147505458;-0,357357689;-1,315208029;-1,672565718;0,106606511;71,28712871;116,8141593;108,5685484;8,245610905;0,593406593;0,31147541;0,162005786;0,12246866;0,564169722;0,32346723;0,19519673;0,109862034;70,41610581;114,2952128;116,3612565;-2,066043779;0,580743243;0,331938633;0,141640043;0,087859425;0,593656093;0,323275862;0,13420026;0,090247074;0,871022901;2,518946526;-7,792708157;10,31165468;0,01266335;-0,020463223;0,020365743;0,034609235;-0,029486371;0,000191368;0,06099647;0,01961496
Rokas Giedraitis;F/PF;LTU;200;33;Crvena Zvezda Meridianbet Belgrade;34;17;17;0,5;15,91176471;4,764705882;0,852941176;1,647058824;0,517857143;0,705882353;2;0,352941176;1,558823529;3,647058824;0,427419355;0,941176471;1,294117647;0,727272727;0,529411765;1,5;2,029411765;0,764705882;0,264705882;0,705882353;0,147058824;0,117647059;1,588235294;1;5;0,441176471;4,5;0,157650696;1,058823529;119,6162047;114,8340249;4,782179795;110,4527095;104,4469078;6,00580165;0,524193548;0,5625;0,08496732;1,076923077;0,202614379;1,096774194;0,078431373;0,833333333;0,137254902;1,285714286;0,294117647;1;0,130718954;0,058823529;0,045751634;0,013071895;0,059976932;0,057377049;0,091836735;0,032786885;0,145251397;2,888888889;0,040540541;0,044334975;0,043269231;0;0,114864865;0,101941748;0,110576923;0,142857143;0,077702703;0,024896266;0,005988024;0,006;0;5,601659751;3,624733475;12,26506697;0,110086261;1,064769757;1,174856019;0,08686551;-0,942471646;2,329156555;1,38668491;1,046542289;70,10463378;119,6162047;114,8340249;4,782179795;0,597126131;0,34009009;0,153529109;0,119010819;0,582427219;0,317567568;0,160970608;0,118250171;71,40503648;111,9314436;112,5672043;-0,635760662;0,576179165;0,313269494;0,148247257;0,091784854;0,582946636;0,320863309;0,149159284;0,08551799;-1,300402697;7,684761052;2,266820595;5,417940457;0,020946966;0,026820596;0,005281852;0,027225965;-0,000519417;-0,003295742;0,011811324;0,032732181
Nikola Kalinic;F;SRB;202;34;Crvena Zvezda Meridianbet Belgrade;35;18;17;0,514285714;27,17142857;9,028571429;2,028571429;3,514285714;0,577235772;1,142857143;2,628571429;0,434782609;3,171428571;6,142857143;0,51627907;1,542857143;2,285714286;0,675;1,285714286;2,885714286;4,171428571;2,6;1,685714286;0,828571429;0,171428571;0,257142857;2,257142857;2,742857143;11,62857143;-0,371428571;8,828571429;0,18006993;1,022653722;113,020214;113,7254902;-0,705276165;114,6007379;105,3167869;9,283951042;0,609302326;0,632;0,1197411;1,513513514;0,220064725;1,058823529;0,058252427;0,777777778;0,087378641;1,777777778;0,203883495;1,142857143;0,113268608;0,190938511;0,106796117;0,084142395;0,126740947;0,135714286;0,15;0,072463768;0,2275;1,542372881;0,055147059;0,058510638;0,061007958;0;0,12998713;0,146341463;0,107816712;0,081081081;0,091650973;0,017231135;0,004149378;0,003546099;0;4,693998812;5,707491082;13,90550342;0,566626739;1,761658256;2,328284995;0,097929968;0,443314579;2,44020672;2,8835213;2,652762243;70,63022711;113,020214;113,7254902;-0,705276165;0,572590361;0,335784314;0,174825175;0,11013986;0,583714547;0,330759331;0,178794179;0,114939115;71,03647781;119,9046484;112,4253286;7,479319837;0,612667479;0,298200514;0,1117598;0,085904921;0,579076923;0,308673469;0,121560575;0,071868583;-0,406250704;-6,88443436;1,300161642;-8,184596002;-0,040077117;0,0375838;0,063065375;0,024234939;0,004637624;0,022085861;0,057233604;0,043070532
Andrej Kostic;SG/F;SRB;198;19;Crvena Zvezda Meridianbet Belgrade;0;0;0;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP;DNP
Branko Lazic;SG;SRB;195;36;Crvena Zvezda Meridianbet Belgrade;8;3;5;0,375;6,625;1,375;0,125;0,375;0,333333333;0,375;0,5;0,75;0,5;0,875;0,571428571;0;0;-;0,25;0,75;1;0,125;0,25;0,375;0;0;1;0,375;1,625;-0,625;1,125;0,090909091;1,222222222;108,6021505;108,1632653;0,438885232;111,2431008;100,5389222;10,7041786;0,785714286;0,785714286;0,111111111;2;0;-;0,222222222;0;0,111111111;3;0,333333333;2;-;0,222222222;0,111111111;0,111111111;0,027027027;0;0,076923077;0;0,1;0,5;0,037735849;0;0,076923077;0;0,153846154;0,333333333;0,043478261;0;0,086956522;0,030612245;0;0;0;8,163265306;3,225806452;9,00225813;0,007639407;0,117852897;0,125492304;0,094711173;-1,855996898;3,814068951;1,958072054;0,296955456;70,72243346;108,6021505;108,1632653;0,438885232;0,531578947;0,320754717;0,151515152;0,050505051;0,588888889;0,307692308;0,21978022;0,131868132;70,71509648;118,2985554;112,9032258;5,395329571;0,601141925;0,282758621;0,13091922;0,084958217;0,582362729;0,309278351;0,14951989;0,091906722;0,007336979;-9,69640484;-4,7399605;-4,956444339;-0,069562978;0,037996096;0,020595931;-0,034453167;0,00652616;-0,001586043;0,07026033;0,03996141
Codi Miller McIntyre;PG;USA;191;31;Crvena Zvezda Meridianbet Belgrade;35;18;17;0,514285714;25,4;10,25714286;3,028571429;5,771428571;0,524752475;1,114285714;3,657142857;0,3046875;4,142857143;9,428571429;0,439393939;0,857142857;1,2;0,714285714;0,628571429;2,514285714;3,142857143;4,571428571;2,114285714;0,628571429;0;0,371428571;2,285714286;1,771428571;9,971428571;-0,114285714;12,02857143;0,263454318;0,852731591;115,648855;116,3473819;-0,698526903;113,9590099;108,2407649;5,718244977;0,498484848;0,517291066;0,118764846;1,52;0,216152019;1,010989011;0,144893112;0,721311475;0,026128266;0,818181818;0,275534442;0,931034483;0,040380048;0,175771971;0,114014252;0,06175772;0,242424242;0,236413043;0,358974359;0,125;0,275387263;2,162162162;0,029850746;0,027472527;0,033846154;0,023255814;0,121715076;0,123943662;0,118541033;0,075757576;0,075342466;0,014048531;0;0;0;5,108556833;3,944020356;12,95253563;0,747813968;1,411125859;2,158939826;0,09714015;-0,905310519;-0,388553977;-1,293864495;0,358570481;70,80815285;115,648855;116,3473819;-0,698526903;0,587968952;0,328358209;0,170838548;0,10387985;0,592327698;0,338865837;0,173637516;0,118504436;70,6934012;114,7523709;108,2809224;6,471448485;0,582352941;0,316239316;0,122247532;0,095671982;0,565098468;0,298206278;0,132275132;0,071050642;0,114751643;0,896484045;8,066459433;-7,169975388;0,005616011;0,012118893;0,048591016;0,008207868;0,02722923;0,040659559;0,041362384;0,047453794
Luka Mitrovic;PF;SRB;206;32;Crvena Zvezda Meridianbet Belgrade;25;13;12;0,52;12,56;5,64;2,08;3,2;0,65;0;0;-;2,08;3,2;0,65;1,48;2,2;0,672727273;1,08;1,84;2,92;0,96;0,96;0,24;0,24;0,2;1,8;2,2;7,4;-0,88;5,12;0,235078053;1,1015625;115,2450091;118,1654676;-2,920458551;117,6303285;108,1958432;9,434485336;0,65;0,677884615;0,203125;1,615384615;0,40625;1,192307692;0,015625;0;0;-;0;-;0,1875;0,1875;0,0859375;0,1015625;0,114558473;0,14893617;0,128205128;0;0,157894737;1;0,107142857;0,133333333;0,104;0;0,192468619;0,162393162;0,216216216;0,111111111;0,148676171;0,010791367;0,012552301;0,01384083;0,010582011;8,09352518;9,98185118;17,90642617;0,325814026;0,492226546;0,818040572;0,10420899;-1,244072206;1,678893741;0,434821535;0,545872882;70,16129032;115,2450091;118,1654676;-2,920458551;0,601895735;0,26984127;0,167125803;0,1184573;0,611731844;0,322175732;0,176684882;0,107468124;71,11195663;116,1316212;113,3655395;2,766081735;0,586542359;0,32991453;0,137248433;0,094688222;0,575163399;0,340033501;0,145561358;0,091383812;-0,950666303;-0,886612113;4,799928173;-5,686540287;0,015353375;-0,06007326;0,029877371;0,023769079;0,036568445;-0,017857769;0,031123524;0,016084312
Nemanja Nedovic;SG;SRB;191;34;Crvena Zvezda Meridianbet Belgrade;27;15;12;0,555555556;18,66666667;9,185185185;1,37037037;2,851851852;0,480519481;1,666666667;4,259259259;0,391304348;3,037037037;7,111111111;0,427083333;1,444444444;1,777777778;0,8125;0,481481481;0,962962963;1,444444444;2,851851852;1,333333333;0,481481481;0,074074074;0,296296296;1,925925926;2,222222222;8,296296296;3,222222222;9,111111111;0,267246062;1,008130081;118,2926829;111,8721461;6,420536808;116,118863;106,4830209;9,635842027;0,544270833;0,59047619;0,044715447;1,090909091;0,231707317;0,98245614;0,036585366;0,666666667;0,028455285;2,142857143;0,43902439;1,111111111;0,073170732;0,146341463;0,081300813;0,06504065;0,206157965;0,180995475;0,283950617;0,195804196;0,238390093;2,138888889;0,030732861;0,025773196;0,034482759;0,038461538;0,065;0,058823529;0,078947368;0;0,047387606;0,014840183;0,002721088;0,002298851;0;5,936073059;6,651884701;15,59939491;0,52750572;0,851506595;1,379012315;0,109445422;1,92359556;-1,652450183;0,271145377;0,84699798;71,94177661;118,2926829;111,8721461;6,420536808;0,597090095;0,333333333;0,165127648;0,108093427;0,582755203;0,3225;0,189851437;0,122515917;69,04118745;112,3910939;110,9537299;1,437363967;0,571077226;0,326129666;0,138815541;0,09392682;0,558371614;0,332688588;0,131716192;0,080897514;2,900589165;5,901589026;0,918416185;4,983172841;0,026012869;0,007203667;0,026312107;0,014166607;0,024383589;-0,010188588;0,058135246;0,041618404
